# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.9,0.3,20.11960054690349,0,3.0,0.8000435672288301,0.0,0.0,0.04655758250470258
 0.059355591887894195,0.9049621435522797,0.30181781176304734,20.11960054690349,0.17806677566368256,2.9999999999999996,0.8000435672288301,0.002763452866436089,9.884472752220148,0.33978438215063306
 0.08375318828592679,0.909872187259926,0.3036400136040936,20.36075792371951,0.2512595648577803,2.9999999999999973,0.8153059108850929,0.011053375084502104,13.099000949921207,0.7430054299620985
 0.1023467031349104,0.9147305512829763,0.30546657011928385,20.604314392388723,0.30704010940473114,3.0000000000000013,0.8307787960894231,0.024868457579377834,15.797750573567264,1.2420728261426086
 0.11791588780990828,0.9195376557814683,0.30729744590476327,20.850272488518144,0.35374766342972475,2.9999999999999982,0.8464595662643531,0.04420651878938864,18.229172168364432,1.8245231258574732
 0.13154026223893847,0.924293920915439,0.3091326055566771,21.0986335556712,0.39462078671681533,3.0,0.8623451676072693,0.06906450501049544,20.496274054117674,2.48262589503089
 0.14377488281903153,0.928999766844926,0.3109720136711705,21.34939769202893,0.4313246484570945,3.0,0.8784321311076397,0.09943849087851231,22.653780694969473,3.211075702205158
 0.1549503244586685,0.9336556137299666,0.31281563484438857,21.6025636961027,0.4648509733760054,3.0,0.8947165542760831,0.13532367998896233,24.734814097664536,4.005989243932029
 0.1652825353422167,0.9382618817305983,0.3146634336724765,21.85812901152513,0.49584760602665,2.9999999999999973,0.9111940820931829,0.17671440565449392,26.761138285457452,4.864394625691029
 0.17492191079452207,0.942818991006858,0.3165153747515795,22.116089670989716,0.524765732383566,2.9999999999999942,0.9278598891360407,0.22360413179970617,28.74788657483238,5.78394093101418
 0.18397824847471747,0.9473273617187835,0.31837142267784274,22.376440239403355,0.5519347454241522,2.999999999999997,0.944708659968464,0.27598545399327434,30.706021157310712,6.762719443443829
 0.1925346653285959,0.9517874140264121,0.32023154204741133,22.63917375634932,0.5776039959857875,3.0,0.9617345714136109,0.33385010061720843,32.64372722854612,7.799146828166484
 0.20065591691563567,0.9561995680897811,0.3220956974564305,22.90428167791104,0.6019677507469069,3.00000000000001,0.9789312734601795,0.3971889341730117,34.56725590056661,8.891885145489747
 0.2083936482769664,0.9605642440689278,0.32396385350104545,23.171753817968,0.6251809448308991,3.0000000000000036,0.9962918711912239,0.4659919527246187,36.48146024973975,10.039784974222552
 0.215789856357503,0.9648818621238898,0.32583597477740134,23.441578289056903,0.6473695690725089,2.9999999999999925,1.0138089069688516,0.5402482914778134,38.390150353314844,11.241843681313727
 0.22287925692891958,0.969152842414704,0.3277120258816432,23.713741442908457,0.6686377707867586,2.999999999999996,1.031474342320569,0.6199462244958948,40.29633640975115,12.497173981777435
 0.22969095229137446,0.9733776051014082,0.3295919714099163,23.98822781075468,0.6890728568741232,3.000000000000004,1.049279541236483,0.7050731665513599,42.20239992096764,13.804979704177033
 0.23624963694735207,0.9775565703440399,0.3314757759583659,24.265020043561762,0.708748910842056,2.9999999999999956,1.0672152534291561,0.7956156751132282,44.11021707510625,15.164536733372723
 0.24257648880201033,0.9816901583026358,0.3333634041231371,24.54409885227278,0.7277294664060309,3.000000000000009,1.0852715979302934,0.8915594524698006,46.021249481770774,16.575177757039118
 0.2486898407673358,0.9857787891372338,0.335254820500375,24.825442948238894,0.7460695223020073,3.0,1.1034380484727289,0.9928893479864148,47.49794048323522,17.871228499703623
 0.25466033196850124,0.9898228830078712,0.3371499896862248,25.10902898396753,0.75,0.6583173085031057,1.121703418906741,1.0995893604979123,48.410256041770715,18.979987210522655
 0.2605640914966098,0.9938228600745852,0.3390488762768318,25.394831494332312,0.75,0.0,1.1400558496036084,1.2116426408354142,49.20148186160893,20.055135935561665
 0.2664173978032217,0.9977791404974133,0.34095144486834095,25.682822838407517,0.75,0.0,1.158482795585416,1.3290314944869963,49.99586099259616,21.14347817628662
 0.27222088429119556,1.0016921444363929,0.3428576600568976,25.972973142132666,0.75,0.0,1.1769710151462007,1.4517373843918457,50.79281972797902,22.244853319176602
 0.2779751838426025,1.0055622920515612,0.34476748643864685,26.26525024190807,0.75,0.0,1.1955065604075745,1.5797409338674968,51.59175391383366,23.359087694862186
 0.2836809287562382,1.0093900035029557,0.3466808886097339,26.55961962938747,0.75,0.0,1.2140747688526967,1.7130219296696265,52.39202860033351,24.48599431122129
 0.28933875068307074,1.0131756989506138,0.3485978311663039,26.856044397593674,0.75,0.0,1.232660257113268,1.8515593251839517,53.192977769808735,25.625372599227564
 0.2949492805596247,1.0169197985545724,0.3505182787045019,27.15448518859406,0.75,0.0,1.251246915443816,1.9953312437497455,53.99390413461066,26.777008172849875
 0.30051314853930894,1.0206227224748696,0.35244219582047337,27.454900142906755,0.75,0.0,1.2698179055249883,2.1443149821144076,54.794079022516996,27.9406726044095
 0.3060309839216914,1.0242848908715423,0.3543695471103632,27.757244850882266,0.75,0.0,1.2883556586790164,2.2984870140185834,55.59274233974249,29.116123216653566
 0.31150341507974766,1.027906723904628,0.3563002971703167,28.061472306224065,0.75,0.0,1.3068418772393673,2.457822993911203,56.38910263535483,30.30310289305061
 0.31693106938509236,1.031488641734164,0.358234410596479,28.36753286191737,0.75,0.0,1.325257538193368,2.6222977607939724,57.18233725382703,31.50133990754006
